business_id,name,categories,stars,review_count,address,city,state,latitude,longitude
tyDEseGSr6NIsk7S63uMqA,Petruce Et Al,"Restaurants, American (New)",4.0,101,1121 Walnut St,Philadelphia,PA,39.9489189,-75.1599845
tTYsCPmgZY3YfVYMLOl5QQ,Joy Chalet Cuisine,"Seafood, Restaurants, Chinese, Japanese",4.0,78,638 Easton Rd,Warrington,PA,40.230692,-75.139766
ebJav941naDgngDP2EIRHw,Panda Express,"Fast Food, Chinese, Restaurants",2.5,51,3849 State St. Space I-58,Santa Barbara,CA,34.439041,-119.749199
vzWfhyP049hVKAyIkAr2VA,Brueggers Bagel Bakery,"Food, Bakeries",3.0,7,5311 Harding Pike,Nashville,TN,36.100829,-86.870408
L9Chf9h-zu8kwbAdJTUtFg,Oya Sushi,"Salad, Restaurants, Korean, Sushi Bars",4.0,60,"10525 Park Blvd, Ste 111",Seminole,FL,27.8399203,-82.785048
LFUndZacUo5keXKHNPk-vQ,Rosa's Mexican Food Restaurant,"Mexican, Restaurants",3.5,342,"1750 E Fort Lowell, Ste 164",Tucson,AZ,32.2642107,-110.9457997
9veZaK_zyKQw0QgOdQDxGA,Cleveland Street Cafe,"Wine Bars, Restaurants, Food, Bars, Cafes, Nightlife, Italian, Diners, Beer, Wine & Spirits",4.0,19,615 Cleveland St,Clearwater,FL,27.9653649,-82.7979667
lYjXUWtW7Bv7R_7lmRLp_A,La Terrasse,"Nightlife, Bars, French, Restaurants",2.5,37,3432 Sansom St,Philadelphia,PA,39.9535726,-75.1932774
fy-vfMF2fQywsIyA3yJQoQ,Freret Beer Room,"Restaurants, Bars, Nightlife, American (New), Beer Bar, Seafood, Tapas/Small Plates",4.5,104,5018 Freret St,New Orleans,LA,29.9348225,-90.108928
4iW60YPQb6Mf2R0o2k9O0g,Shomi Sushi & Seafood,"Restaurants, Seafood, Sushi Bars, Salad, Japanese",4.5,51,13680 Walsingham Rd,Largo,FL,27.879713,-82.8278977
i607N2kaxpGXXeSVsQFJBQ,Seminole Subs & Gyros,"Sandwiches, American (New), Greek, Restaurants",3.5,59,1001 S Missouri Ave,Clearwater,FL,27.9549583,-82.7872498
AUZqMRK9or-BxBUE7uTe6A,Blue Claw Restaurant & Crab Eatery,"Seafood, Restaurants",4.0,294,4494 Rt 130 N,Burlington,NJ,40.0645698,-74.8748811
KcIbwdRfTZAQi5L-NupTxw,Marco's Pizza,"Restaurants, Pizza",3.5,29,260 Harbor Village Ln,Apollo Beach,FL,27.7520663627,-82.4120936916
_uIK_DBXx8ekjl5O8ZxgsQ,Thirsty Scholar,"Coffee & Tea, Bars, Nightlife, Food, Pubs, Wine Bars",4.0,235,"111 E 16th St, Ste 101",Indianapolis,IN,39.7881986,-86.1555822
8GCFe81qmoTEcq2BnO-HGg,Second Cup,"Food, Coffee & Tea",3.5,13,11210 Jasper Avenue NW,Edmonton,AB,53.5412237,-113.514464
idhdNNM_vWJ6WGQhCtWlFQ,Gyro Stop,"Greek, Salad, Restaurants, Middle Eastern",4.0,64,5438 W 86th St,Indianapolis,IN,39.911299,-86.2561538
iA0csH3u6Ug1x1Pt0-El-A,Ballpark Village,"Music Venues, Bars, American (Traditional), Restaurants, Nightlife, Local Flavor, Venues & Event Spaces, Sports Bars, Arts & Entertainment, Event Planning & Services",3.5,219,601 Clark Ave,St. Louis,MO,38.6238324,-90.1917928
7stknIh9GW-3sUK8zhv5Ow,Crossroads Restaurant,"Seafood, Restaurants, Mexican",3.5,165,2602 S 4th Ave,Tucson,AZ,32.1922419,-110.9655193
FKE8zl10QQnAqrwbl3IYgA,Panera Bread,"Salad, Restaurants, Breakfast & Brunch, Sandwiches, Soup, Bakeries, Bagels, Food",3.0,52,1115 W Chester Pike,West Chester,PA,39.97038,-75.573898
YXCf94ZtwQ31N4sRhQGUSw,El Rincon Peruano,"Restaurants, Food, Latin American, Peruvian",3.5,30,"8502 N Armenia Ave, Ste 1-G",Tampa,FL,28.0331208,-82.4802665
Dp4nnzvigo-qUXuSnHaBww,H K Market,"International Grocery, Food, Grocery",4.0,12,2124 Greenbrae Dr,Sparks,NV,39.5474639425,-119.7720367432
v4O1bXBFIkDuH8RY5EzlOA,The Parthenon Restaurant,"Mediterranean, Middle Eastern, Greek, Restaurants",4.0,262,1482 W 86th St,Indianapolis,IN,39.9139970344,-86.185349727
rMtVhAJN1GVoO23o686hcQ,Tenn Sixteen,"Nightlife, Pubs, Restaurants, American (Traditional), Bars, Cajun/Creole",4.0,305,1016 Woodland St,Nashville,TN,36.1772918057,-86.7503264067
pSquMmdxtM5FFQYeNlcGAA,InFusion,"Coffee & Tea, Food, Restaurants, Breakfast & Brunch",2.5,56,7133 Germantown Ave,Philadelphia,PA,40.059323,-75.1902
Vc-hDuD19_eeJ8ULZmLSCw,Stone Age Restaurant,"Restaurants, Barbeque, Chinese",3.5,98,415 N Milpas St,Santa Barbara,CA,34.4256025,-119.6847378
CfQ2Ahz7La6Bx5u0x96eBQ,Outback Steakhouse,"Restaurants, Steakhouses",3.5,233,3645 S Virginia St,Reno,NV,39.4897899,-119.7974637
HXM__tuvf6fljucyDUjXBA,West Point Deli,"Delis, Restaurants, Grocery, Food",4.5,26,794 Sumneytown Pike,West Point,PA,40.2207889,-75.3024283
EUCuk-gC7RY0tJamgjAJHQ,Tony Soprano's Pizza,"Pizza, Restaurants",2.5,48,201 N White Horse Pike,Somerdale,NJ,39.8468997946,-75.021072166
fiGh8ctcvIRm4Ii2GOtoHQ,Trax Restaurant and Cafe,"Restaurants, American (New), American (Traditional)",3.5,46,27 W Butler Pike,Ambler,PA,40.1535596076,-75.2251111929
TkaYCVuCOTjj5zAHiE5Gdw,Buckminster's,"Sandwiches, Breakfast & Brunch, Modern European, Fast Food, Nightlife, American (New), Restaurants, Cocktail Bars, Bars",4.0,41,1200 S 21 St,Philadelphia,PA,39.9375400169,-75.178826116
GHDsoNl2IJnRa3eqVx2_Aw,The Canopy,"Food, Bars, Lounges, American (Traditional), Local Flavor, Beer, Wine & Spirits, Nightlife, Restaurants, American (New)",4.0,392,340 Beach Dr,St. Petersburg,FL,27.775978,-82.632216
5Z7HXqp22lSiN0Q8iF94hQ,Zodo's Bowlero Bowling & Beyond,"Active Life, Bowling, Restaurants, Bars, Nightlife, Party & Event Planning, Arcades, Event Planning & Services, Arts & Entertainment",3.5,287,5925 Calle Real,Goleta,CA,34.4405664,-119.82881
dXvNGmR8gGmHheK5gLHvkw,Mexican Post,"Mexican, Restaurants",2.0,93,1601 Cherry St,Philadelphia,PA,39.9559919,-75.1673683
PwiFfUAwzDXbMGt0OnrB-g,Harvest,"American (New), Restaurants",4.0,136,1059 S Big Bend Blvd,Saint Louis,MO,38.6334604,-90.3191441
lwcIJiRdoEyQppHm0jc0GQ,Viva Coffee House,"Food, Coffee & Tea",3.5,97,"9136 E Valencia Rd, Ste 160",Tucson,AZ,32.118343,-110.797696
j3Ml_qEFnDOaH5miNzG6xw,Rose Cafe No 2,"Restaurants, Mexican",3.5,173,1816 Cliff Dr,Santa Barbara,CA,34.40162,-119.721043
f36jIMUlIJkyO9GYeKVnYg,Maggie's Breakfast & Lunch,"Restaurants, Breakfast & Brunch",4.5,252,271 Wonder St,Reno,NV,39.5139863,-119.80351
xBmLaYKPIzUnrdEpg5BLYw,Starbucks,"Food, Coffee & Tea",3.0,23,"1155 St Louis Galleria Pkwy, Space  2457",St. Louis,MO,38.635059,-90.347841
GUuX7S-cF-iPLyJ01ZxKZA,Porterhouse Restaurant & Brew Pub,"Beer Bar, American (Traditional), American (New), Breweries, Bars, Nightlife, Restaurants, Wine Bars, Food",3.5,172,5775 Lower York Rd,Lahaska,PA,40.3457562693,-75.0336737491
DKrC3kWnF91hmUvDPoYp4A,Anthony's Chophouse,"Nightlife, Restaurants, Bars, Steakhouses",4.0,212,201 W Main St,Carmel,IN,39.9781177542,-86.130242244
onp9X_9RRAEzA-yqdiSOcA,The Jug Handle Inn,"Chicken Wings, American (Traditional), Restaurants, Nightlife, Bars, American (New)",4.0,604,1018 S Forklanding Rd,Cinnaminson,NJ,39.977343,-75.0133098
2bugq0djs9WnBMHaIr4iYw,Revolution Coffee Roasters,"Food, Coffee & Tea",4.5,82,809 Haddon Ave,Collingswood,NJ,39.9155936,-75.0662232
MtoxqobvxZt_PdaVT6cCWQ,Buffalo Wild Wings,"American (Traditional), Sports Bars, Chicken Wings, Bars, Nightlife, Restaurants",2.5,8,690 W Dekalb Pike,King of Prussia,PA,40.0895599694,-75.3849254199
3M69f6Cg2CAgpEcIgoKS5A,Philip's Steaks,"Burgers, Sandwiches, Cheesesteaks, Food, Juice Bars & Smoothies, Restaurants",3.5,307,2234 W Passyunk Ave,Philadelphia,PA,39.9225830143,-75.1848140609
7p56URlyNtQhhkr83RtN4Q,Pho Saigon,"Restaurants, Vietnamese, Soup",3.5,87,6842 Bustleton Ave,Philadelphia,PA,40.04163,-75.06483
LSt692jzZZAERvEjP66LKA,Walgreens,"Beauty & Spas, Cosmetics & Beauty Supply, Convenience Stores, Drugstores, Food, Photography Stores & Services, Shopping",3.5,12,12509 Dorsett Rd,Maryland Heights,MO,38.7149222,-90.4531197
0XMi3W4nBFnoARYfzPK4Jw,Tang's Chicken,"Restaurants, Chicken Wings, Fast Food, Asian Fusion, Burgers",4.5,44,2001 Gulf To Bay Blvd,Clearwater,FL,27.9601029,-82.7540775
7gyFoLqapUSW94EI6pFekQ,Outback Steakhouse,"Steakhouses, Restaurants",3.0,128,322 Ridge Pike,Conshohocken,PA,40.0952299994,-75.291336
0yRYIODkl8da3ZDdOmMAZA,Vyoone's Restaurant,"Breakfast & Brunch, Restaurants, American (Traditional), Diners, French",4.5,148,412 Girod St,New Orleans,LA,29.946429,-90.068097
UiRc8q_KiEeFuWNjuovqxA,Grapeseed,"Italian, American (New), Nightlife, Restaurants, Bars, Sandwiches, Wine Bars",4.0,140,5400 Nottingham Ave,Saint Louis,MO,38.585804,-90.284666
ChtsrYW3VMynF38HVuJdBg,Boulevard American Bistro,"Bars, American (Traditional), Cajun/Creole, Nightlife, Restaurants, Cocktail Bars",4.0,229,4241 Veterans Memorial Blvd,Metairie,LA,30.005408,-90.179278
ZXRdFOGhlkmLgjj-Mkupuw,Chuck E. Cheese,"Event Planning & Services, Arts & Entertainment, Arcades, Active Life, Restaurants, Party & Event Planning, Pizza, Kids Activities",2.5,17,8804 S US 31,Indianapolis,IN,39.63806,-86.130854
BHhSUjAJjbV2SnnvWsFmWQ,The Brick House,"Restaurants, American (New), American (Traditional)",3.0,109,152 E High St,Pottstown,PA,40.2453829,-75.6507967
S1Oatik7asDJdXbcVL3vRg,Jasmine Oriental Cuisine,"Chinese, Thai, Asian Fusion, Restaurants, Sushi Bars, Japanese",3.5,104,"175 Rt 70 E, Ste 6",Medford,NJ,39.9032331116,-74.8340639859
MnjCw3oaM0Hq39bjONDU0Q,Cheese Please,"Beer, Wine & Spirits, Arts & Entertainment, Wine Tasting Room, Specialty Food, Nightlife, Cheese Shops, Bars, Food, Wine Bars, Wineries",5.0,158,"3225 S MacDill Ave, Ste 103",Tampa,FL,27.916398,-82.494365
EzQpL3jNNGlUzeR6n3uevg,Rembrandt's Restaurant & Pub,"American (Traditional), Bars, Italian, Restaurants, Nightlife",3.5,229,741 N 23rd St,Philadelphia,PA,39.9685508,-75.1748743
h54LaAiSdU4x-CjyuRQxOQ,Red Robin Gourmet Burgers and Brews,"Restaurants, Burgers, American (Traditional)",3.5,32,6255 Currents Drive NW,Edmonton,AB,53.4362876,-113.6072633
prATCkHZzIXFvOzCuRi-TA,Rivershack Tavern,"Bars, American (Traditional), Nightlife, Restaurants, Dive Bars",4.0,193,3449 River Rd,Jefferson,LA,29.9583361,-90.1609863
As6rZWiimkoaV5mCAzf2tQ,Bando Korean Restaurant,"Barbeque, Vietnamese, Restaurants, Korean",4.0,202,8015 Pendleton Pike,Indianapolis,IN,39.8365382,-86.0253227
5-EypFrTq9fkNCcnEWo7Ow,Moe's Southwest Grill,"Restaurants, Mexican, Tex-Mex",2.5,48,"4011 Tampa Rd, Ste 14",Oldsmar,FL,28.037579516,-82.6580101777
gGmqCZtOAUUqWLUJiL-Ydg,Tupelo Honey,"American (New), Southern, Cafes, Restaurants, Breakfast & Brunch, Nightlife, Bars",4.0,999,"2000 Meridian Blvd, Ste 110",Franklin,TN,35.951611,-86.807834
ZtWbBMnbYcl2bZYphhiaIg,Channelside,"Shopping Centers, Shopping, Arts & Entertainment, Restaurants, Nightlife, Music Venues",3.0,56,615 Channelside Dr,Tampa,FL,27.9434725,-82.4475534
0tbscjPg4IzURekIn_CJ1Q,Juice Ranch,"Juice Bars & Smoothies, Local Flavor, Food",4.0,150,33 Parker Way,Santa Barbara,CA,34.4144582,-119.6944402
xsNTQmCVM2OcVCiXNqs6hw,King Fish,"Restaurants, Seafood",3.5,12,708 Monroe St,Nashville,TN,36.175668,-86.792582
qrQV_pWhwPrti3Dlz1WVgw,IHOP,"American (Traditional), American (New), Burgers, Restaurants, Breakfast & Brunch",2.5,88,3 Snyder Ave,Philadelphia,PA,39.92134,-75.14514
-r3NgzSEUuVjV9PLI-2ssQ,Miyako Sushi Bar & Hibachi Grill,"Sushi Bars, Japanese, Restaurants",2.5,44,10439 Ulmerton Rd,Largo,FL,27.8947279,-82.7827621
bw5C-ANTtUBWp0ulMhO83A,Jimmy John's,"Food Delivery Services, Food, Delis, Fast Food, Sandwiches, Restaurants",2.5,55,533 S Howard Ave,Tampa,FL,27.9396713,-82.4834192
ANbQwZEtt-b2JeEruRPi2A,Buutchiis Grille,"Caribbean, Food Trucks, Food, African, Restaurants",4.5,86,35 E Butler Ave,Ambler,PA,40.1542631,-75.2229125
ZoYq8ywyVBqBjY2uk61W8w,Subway,"Delis, Restaurants, Sandwiches, Fast Food",2.5,7,"5892 W Arizona Pavilions Dr, Ste 100",Tucson,AZ,32.3542525104,-111.0908056112
_k1CIuPkY-uLFm8lABFG8Q,Bonchon Philadelphia,"Nightlife, Restaurants, Bars, Asian Fusion, Chicken Wings, Korean",3.5,613,1020 Cherry St,Philadelphia,PA,39.954502,-75.15699
RYr5LkmPx9N1ZkiYkDe3Tw,Distrito Taco Truck,"Mexican, Food Stands, Restaurants, Food",3.0,56,,Philadelphia,PA,39.959695,-75.196819
jM-oH5U5zcnfpmcbsgMVHQ,Chestnut Grill and Sidewalk Cafe,"Bars, Restaurants, American (New), Nightlife",3.5,173,8229 Germantown Ave,Philadelphia,PA,40.0741672,-75.2030982
8r0w0UD8zGCb5BMyxapiwg,Imagination Fruit,"Grocery, Juice Bars & Smoothies, Food, Fruits & Veggies, Specialty Food",5.0,5,"3020 S Meridian St, Ste G",Indianapolis,IN,39.721189,-86.1590779
Pkeen6G8FdgFyyE6VpZKoA,La Fonda Mexican Restaurant & Bar,"Restaurants, Mexican, Lounges, Bars, Nightlife, Sushi Bars",4.0,131,"4385 Neil Rd, Ste 109",Reno,NV,39.48512,-119.780682
l8VedGQFMLtTz2zRmpTlxA,Hardena/Waroeng Surabaya Restaurant,"Indonesian, Singaporean, Restaurants, Asian Fusion, Specialty Food, Food, Ethnic Food",4.5,383,1754 S Hicks St,Philadelphia,PA,39.9284359,-75.1712655
krWsMdrE_uglWwOF5BcJcQ,Kawaii Kitty Cafe,"Pet Adoption, Vegetarian, Restaurants, Cafes, Japanese, Pets, Coffee & Tea, Food, Vegan",4.5,116,759 S 4th St,Philadelphia,PA,39.9386964456,-75.1496926152
SBDsWNjuMFTpUDgebenNDw,Outback Steakhouse,"Restaurants, Steakhouses",3.0,112,11950 Sheldon Rd,Tampa,FL,28.0577509632,-82.5832233528
Oq5B0zc5vL0bFCxH7qd9-A,Victory Coffee,"Coffee & Tea, Food",4.0,115,101 N 12th St,Tampa,FL,27.9473123625,-82.4466482747
_P0-D02F_0SgFUuJLtHK1A,Flan Factory,"Restaurants, Latin American, Sandwiches, Cuban, Desserts, Food",5.0,129,1718 N Nebraska Ave,Tampa,FL,27.9601553,-82.4514236
6Ty-KKWq6hLZYW8DWEHYvg,Pat O'Brien’s,"American (Traditional), Arts & Entertainment, Music Venues, Beer, Wine & Spirits, Cocktail Bars, Restaurants, Bars, Nightlife, Food, Piano Bars",4.0,2367,718 St Peter St,New Orleans,LA,29.9581828,-90.0652974
Ujgg4u-IDgrJUEYlbOexwg,Mullet's Fish Camp & Market,"Seafood, Restaurants",4.5,45,3901 6th St S,St. Petersburg,FL,27.7334009,-82.6411575
90aL9Gyqo2fv8wcy7bTvDQ,Teikoku,"Restaurants, Sushi Bars, Thai, Japanese",4.0,250,5492 W Chester Pike,Newtown Square,PA,39.9714552374,-75.4700016975
82Oovgapi1f_wo8zKRDuNQ,Chocolate Pi,"Desserts, Food, Bakeries",4.5,41,5207N N Florida Ave,Tampa,FL,27.9946,-82.4592186
DUDstO-YrNRyQ_gP_mcRNA,The Cheese Shop,"Specialty Food, Restaurants, Coffee & Tea, Food, Cheese Shops",3.5,39,"8487 Union Chapel Rd, Ste 300",Indianapolis,IN,39.909287,-86.106424
GsOc2dLx08yIdTyGVggy3A,Trattoria Rosa Bianca,"Restaurants, Italian",4.0,128,94 S Main St,Yardley,PA,40.2404162,-74.8357491
Z4qfMpj8jymG3_XjTBKN0A,Felipe's Mexican Taqueria - Uptown,"Cocktail Bars, Mexican, Nightlife, Bars, Vegetarian, Restaurants",4.0,341,6215 S Miro St,New Orleans,LA,29.9467433351,-90.1129107722
Yk8DSN-nvFNJrWXizuzsIg,Tiffin Inn Pancake House Restaurant,"Breakfast & Brunch, Restaurants",3.5,53,6601 Veterans Memorial Blvd,Metairie,LA,30.0061478,-90.21269
bft_6Ej4QlYocC-67la5Ug,Spiro's Restaurant,"Event Planning & Services, Caterers, Restaurants, Greek",4.5,98,2275 Bluestone Dr,Saint Charles,MO,38.757131,-90.538301
tRn2eN0R9se9mnbYTiBWAw,Jersey's Cafe,"Sandwiches, Restaurants",3.0,98,13710 N Meridian St,Carmel,IN,39.9876405,-86.1386847
C8jUm7s0IxD2two9PKpv3A,Pita Pit,"Sandwiches, Fast Food, Restaurants, Mediterranean, Salad, American (New)",4.0,62,"1 N Pennsylvania St, Ste 120",Indianapolis,IN,39.7673978,-86.1559077
j-npiXEf5cNnWqU7tdhiHQ,Dairy Queen Grill & Chill,"Food, Bakeries, Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Burgers",2.5,54,951 N Range Line,Carmel,IN,39.9891686992,-86.1267817
5qWdftveruKnOJ9FKXcGcA,Fogo de Chao Brazilian Steakhouse,"Restaurants, Steakhouses, Brazilian, Seafood",4.0,403,"155 Main St, Bldg L",King of Prussia,PA,40.083511,-75.404715
7ldZMmkFEERCMhtqyLEPDw,Sweet CeCe's,"Ice Cream & Frozen Yogurt, Food",3.0,72,"4225 Harding Pike, Ste 103",Nashville,TN,36.1269273887,-86.8468736542
xdferXKwbgXAxbtmAShhAQ,Saxbys Rittenhouse,"Juice Bars & Smoothies, Breakfast & Brunch, Coffee & Tea, Food, Internet Cafes, Restaurants",3.0,124,2000 Walnut St,Philadelphia,PA,39.9504381,-75.1741149
pUqTr1eNl1-_LATAito3nQ,Bangkok Market,"Restaurants, Food, Grocery, Thai, International Grocery",4.5,36,3207 Powell Ave,Nashville,TN,36.1001571334,-86.7623722667
fVqYn3JXW4ngNxIB_cmvcw,Kim Van Restaurant,"Chinese, Restaurants",4.0,19,2649 Gravois Ave,Saint Louis,MO,38.6042546,-90.2249631
k9-BvLOaQ3_lQHBUJyVOWg,Giant Food Stores,"Drugstores, Food, Grocery, Shopping",3.0,35,2450 Chemical Rd,Plymouth Meeting,PA,40.1058534,-75.2917441
4eZ-elvoXx4m65uoz7ymzQ,Nina's Waffles & Ice Cream,"Waffles, Food Trucks, Food, Restaurants, Desserts, Ice Cream & Frozen Yogurt",4.5,149,110 S Main St,New Hope,PA,40.3608842,-74.9498979
HLh0we-7JQ322p6a7z5hAA,Arizona Inn,"Venues & Event Spaces, Restaurants, Hotels & Travel, American (New), Hotels, Event Planning & Services, American (Traditional)",4.0,159,2200 E Elm St,Tucson,AZ,32.242534,-110.939476
P4E0Lv494T0OvvupBjvUIQ,Echo's,"Sandwiches, Restaurants, Bars, Bagels, Pizza, Breakfast & Brunch, Cocktail Bars, Nightlife, Food",4.0,86,3200 Banks St,New Orleans,LA,29.96592,-90.094675
j4byE3dWqJ590uKJ0Z2Z_A,El Indio,"Mexican, Restaurants",3.5,105,9865 Manchester Rd,Saint Louis,MO,38.605706,-90.3775942
TqHEgalpAksfVJvx8INuvg,Bryn Mawr Beef & Ale,"American (Traditional), Pizza, Restaurants, Sandwiches, Burgers",3.5,15,610 W Lancaster Ave,Bryn Mawr,PA,40.0180407,-75.3118242
5PzzYh7dKrnUa1pgjxZAhA,Duffield's Farm Market,"Food, Farmers Market",4.0,40,280 Chapel Heights Rd,Sewell,NJ,39.73619,-75.094229
1GQexCAjyG7DXClC0TU4Pg,Walgreens,"Shopping, Convenience Stores, Beauty & Spas, Food, Photography Stores & Services, Cosmetics & Beauty Supply, Drugstores",2.0,6,2435 Street Rd,Bensalem,PA,40.1063068,-74.9506669
PJLh9DYLcf5JJ_fdwHDbzA,Station House,"Caterers, Nightlife, Home Services, Bars, American (New), Restaurants, Venues & Event Spaces, Hotels & Travel, Hotels, Real Estate, Coffee & Tea, Event Planning & Services, Tapas/Small Plates, Cocktail Bars, Food, Shared Office Spaces",4.0,128,260 1st Ave S,Saint Petersburg,FL,27.7701595,-82.6364156
YvAxHHI9Fkatv-NTnbmKkQ,Jolly's Dueling Pianos & American Beer Bar,"American (New), Restaurants, Nightlife, Piano Bars",4.0,22,3801 Chestnut St,Philadelphia,PA,39.9555198,-75.1992869
eLt-dwl-xxXj9nklhs2eOw,Sweet Cafe,"Ice Cream & Frozen Yogurt, Desserts, Food",3.0,219,1800 Chestnut St,Philadelphia,PA,39.951907,-75.1707347
XU6LMxNMSw8ICWPcySyXCg,Old London Style Pizza,"Restaurants, Pizza",3.0,11,3573 Frankford Ave,Philadelphia,PA,39.9980182,-75.101238
CfxaspC1y3xfmL_AnA-7MQ,Branding Iron Cafe,"Buffets, Italian, Restaurants, Seafood, Casinos, Arts & Entertainment, Cafes, Mexican, Breakfast & Brunch, American (Traditional)",3.5,70,4720 N Virginia St,Reno,NV,39.5712358,-119.8255545
rN3tOWABU_hSBvLdADSb4Q,Tazia Restaurant,"Chinese, Dim Sum, Asian Fusion, Vietnamese, Restaurants, Food, Indian",3.0,70,101 N 11th St,Philadelphia,PA,39.9540709,-75.1576818
_8GPLch3GAnhOmymvG947w,Lola's Bowl and Bistro,"Pizza, Filipino, Asian Fusion, Sandwiches, Desserts, Restaurants, Food",3.5,28,9045 Crawfordsville Rd,Clermont,IN,39.8157028,-86.3225604
ul7RY7S80zD3EpvoYMNyAA,TBD @ 301,"Restaurants, Bubble Tea, Coffee & Tea, Fast Food, Desserts, Filipino, Tea Rooms, Cafes, Food",4.0,85,3840 US Hwy 301 S,Riverview,FL,27.913879,-82.34709
SUqw8hyb4MtNYzhh6LqcsA,Casey's Public House,"Nightlife, Restaurants, Salad, Desserts, Sports Bars, American (Traditional), Pubs, Food, Seafood, Bars, Fish & Chips",3.0,59,3529 W Chester Pike,Newtown Square,PA,39.9866381783,-75.3967145665
vP-qZ48IT3ceipA2vg0wNw,Rising Tide,"Seafood, Restaurants, Nightlife, Bars, Asian Fusion, Chinese",3.0,113,937 Race St,Philadelphia,PA,39.955515,-75.155586
5nqWNo7uVU1Zxm4tjnvkUw,Hai Street Kitchen & Co,"Japanese, Asian Fusion, Fast Food, Restaurants",3.5,447,32 S 18th St,Philadelphia,PA,39.9521423264,-75.1702871165
83thsbcYiEtchO-QL2adhA,Pollo Tropical,"Fast Food, Latin American, Restaurants, Caribbean",3.0,45,715 Team Blvd,Smyrna,TN,35.978622,-86.5642579
KzzIvPIIutBg8wDPPGHJBQ,Francos,"Restaurants, Pizza, Sandwiches, Italian",4.0,58,65 Rt 70 E,Marlton,NJ,39.8926582338,-74.9186027707
DsNqtioyNOBaN56hm_G8LA,Nottingham's Pizza & Deli,"Restaurants, Breakfast & Brunch, Delis, Pizza",3.5,34,2106 Nottingham Way,Trenton,NJ,40.2334643,-74.706694
IaYxqtDuBJ7YhwL22X4zhA,Global Beer Distribution,"Beer, Wine & Spirits, Food, Local Services",4.0,22,1150 N American St,Philadelphia,PA,39.9688338717,-75.1406205187
wjR2SPyFDgS-M6WXyDsbBw,Pizza Box,"American (New), Pizza, Restaurants, Local Flavor, Vegetarian",4.5,297,923 Central Ave,Saint Petersburg,FL,27.7713564,-82.6473901
M1q0l_VuI6MqRYLWGVhCCw,The Belgian Café,"Breakfast & Brunch, Bars, Pubs, Restaurants, Nightlife, Belgian",3.5,474,601 N 21st St,Philadelphia,PA,39.9653226,-75.1725313
erz6oUEJdx787WyOlxMARw,Dante & Luigi's,"Italian, Restaurants",4.0,415,762 S 10th St,Philadelphia,PA,39.9400687845,-75.1594229629
1ooWNKz7_sEOhVJYoiY8FA,Willie Jewell's Old School Bar-B-Q,"Restaurants, Barbeque, Sandwiches, Southern, Salad",3.5,98,12004 Anderson Rd,Tampa,FL,28.0591234476,-82.5438344707
vtR2MjFToKkclbUX5DuhlQ,Elvira's,"Nightlife, Bars, Mexican, Restaurants",3.5,229,256 E Congress St,Tucson,AZ,32.2219565069,-110.967801279
J3ZsfPsk47ozaJ2VZZLYGQ,Jimmy John's,"American (New), Restaurants, Fast Food, Food, Delis, Food Delivery Services, Sandwiches",3.0,34,"1000 S Clearview Pkwy, Ste. 1010",Harahan,LA,29.958584,-90.183788
Z4PF4EtM12L7nwOHZHFJNA,Seed,"Vegan, American (New), Restaurants, American (Traditional), Vegetarian, Breakfast & Brunch",4.0,967,1330 Prytania St,New Orleans,LA,29.9390921,-90.0733445
yJbjrrphcm_gek_dM7p1OA,Sofia's Greek Grill,"Burgers, Salad, Greek, Restaurants",4.5,116,1446 Belcher Rd S,Clearwater,FL,27.943739,-82.746418
WsOkaCp3l5G8ZHAx0uuTQg,Coyote Blues,"Mexican, Tex-Mex, Restaurants",2.5,63,4860 Veterans Blvd,Metairie,LA,30.0052776337,-90.19190979
giVJJZSjs8HEjiQB7moYUg,New Madison Restaurant,"Specialty Food, Restaurants, Diners, Breakfast & Brunch, American (Traditional), Food",4.0,35,4011 Veterans Hwy,Levittown,PA,40.132364,-74.8844856
678KwtBA0QY5KNv-DVU2lw,Baskin-Robbins - Tucson,"Ice Cream & Frozen Yogurt, Restaurants, Food, Bakeries",3.0,18,2648 E Speedway Blvd,Tucson,AZ,32.2358093,-110.9325922
AGlh4ZDv6jnoiYfz7At9mw,Dim Sum Garden,"Chinese, Restaurants, Dim Sum, Asian Fusion, Shanghainese",4.0,2672,1020 Race St,Philadelphia,PA,39.955399,-75.156727
u3aN2A8Lo9odMCYjaphjLA,A Mano,"Restaurants, Italian",4.5,217,2244 Fairmount Ave,Philadelphia,PA,39.967234393,-75.1753211612
YuvnCZ8b9nNRs0Bu2PbG8Q,Caseys Craft Bar Kitchen,"Restaurants, Desserts, Tapas/Small Plates, Cocktail Bars, Gastropubs, Nightlife, Food, American (New), Bars",4.0,160,17667 Dale Mabry Hwy,Lutz,FL,28.126202,-82.500786
4iKNV1ijEygUYWvx85w-jw,Empanola,"Empanadas, Southern, Latin American, Restaurants, Food",4.5,92,7321 Freret St,New Orleans,LA,29.94146,-90.12544
PxORQiDmPhd5xwTd1mFbDQ,Karima’s Cuisine,"Sandwiches, Mediterranean, Food, Coffee & Tea, Arabic, Moroccan, Restaurants, Juice Bars & Smoothies",4.5,60,2709 University Square Dr,Tampa,FL,28.0566567,-82.4298978
